url,category,tags
https://www.alura.com.br/curso-online-primeiros-passos-antes-de-criar-um-site,business,"[""Business""]"
https://www.alura.com.br/curso-online-progressive-webapp-offline,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-produtividade,business,"[""Business""]"
https://www.alura.com.br/curso-online-producao-audiovisual,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-principios-fotograficos,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-premiere-video-instucional,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-powershell-parte2,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-premiere,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-powershell-parte1,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-posicione-elementos-com-flexbox,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-pontos-fortes,business,"[""Business""]"
https://www.alura.com.br/curso-online-play-seguranca,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-plataforma-ecommerce,business,"[""Business""]"
https://www.alura.com.br/curso-online-pontos-fortes-habilidades-competencias,business,"[""Business""]"
https://www.alura.com.br/curso-online-pmp-capm-atualizacao,business,"[""Business""]"
https://www.alura.com.br/curso-online-play-api,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-pixel-art-sprite-de-personagem,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-pintura-digital-texture-shading,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-pintura-digital-parte-1,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-pixel-art-games,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-pitch,business,"[""Business""]"
https://www.alura.com.br/curso-online-pintura-digital-parte-2,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-php-pdo-parte-2,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-php-oo-2,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-php-oo-1,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-php-pdo-parte-1,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-php-mysql-e-fundamentos-da-web-parte-2,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-php-mysql-e-fundamentos-da-web,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-ux-usabilidade,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-photoshop-para-animacoes,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-photoshop-imagem,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-adobe-xd-componentes,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-php-com-zend-framework-parte-2,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-php-com-zend-framework-parte-1,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-photoshop-web-1,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-photoshop-imagem-2,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-photoshop-esboco-de-um-poster-de-super-heroi,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-photoshop-composicao,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-photoshop-contando-historias-por-meio-de-imagens,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-photoshop-acabamento-entrega-de-poster-super-heroi,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-pfsense-iptables,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-persistencia-de-objetos-com-jpa-hibernate,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-persistencia-com-android-room,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-negocios-no-youtube,business,"[""Business""]"
https://www.alura.com.br/curso-online-photoshop-2,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-personal-branding,business,"[""Business""]"
https://www.alura.com.br/curso-online-performance-http2-critical-path,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-people-marketing-praticas-producao-conteudo,business,"[""Business""]"
https://www.alura.com.br/curso-online-painting-value,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-otimizacao-performance-web,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-people-marketing-okr-audiencia,business,"[""Business""]"
https://www.alura.com.br/curso-online-package-print,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-orientacao-objetos-ruby,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-orientacao-objetos-java,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-orientacao-a-objetos-avancada-e-principios-solid-csharp,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-oratoria-compartilhe-ideias,business,"[""Business""]"
https://www.alura.com.br/curso-online-orientacao-a-objetos-avancada-e-principios-solid-php,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-orientacao-a-objetos-avancada-e-principios-solid,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-oratoria-apresentacoes-em-publico,business,"[""Business""]"
https://www.alura.com.br/curso-online-oracle-sqls-complexas,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-oracle-sql,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-oracle-plsql,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-oracle-plsql-packages,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-objective-c,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-nosql-chave-valor-com-redis-1,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-node-js,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-mongodb,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-modelagem-banco-relacional,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-nosql-chave-valor-com-redis-2,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-nodejs-avancado,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-nhibernate,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-modelagem-para-jogos-com-3ds-max,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-mocks-em-net,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-minecraft-estruturas-logicas-redstone,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-mock,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-metricas-e-relatorios-seo,business,"[""Business""]"
https://www.alura.com.br/curso-online-mean-javascript,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-maven-build-do-zero-a-web,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-marketing-digital-medir-os-resultados,business,"[""Business""]"
https://www.alura.com.br/curso-online-marketing-digital-canais-nao-pagos,business,"[""Business""]"
https://www.alura.com.br/curso-online-meteorjs,computer_science,"[""Front-end""]"
